protocolo,municipio,uf,data,cobrade,ibge,regiao,descricao_tipologia,grupo_de_desastre,evento
SP-C-3543402-12100-20081221,Ribeirão Preto,SP,2008-12-21,12100,3543402,Sudeste,Inundações,Hidrológico,1
SP-J-3543402-12100-20090113,Ribeirão Preto,SP,2009-01-13,12100,3543402,Sudeste,Inundações,Hidrológico,1
SP-J-3543402-12100-20110207,Ribeirão Preto,SP,2011-02-07,12100,3543402,Sudeste,Inundações,Hidrológico,1
SP-R-3543402-12200-20130206,Ribeirão Preto,SP,2013-02-06,12200,3543402,Sudeste,Enxurradas,Hidrológico,1
SP-C-3543907-12300-20100225,Rio Claro,SP,2010-02-25,12300,3543907,Sudeste,Alagamentos,Hidrológico,1
SP-C-3543907-12100-20101211,Rio Claro,SP,2010-12-11,12100,3543907,Sudeste,Inundações,Hidrológico,1
SP-C-3543907-12300-20110212,Rio Claro,SP,2011-02-12,12300,3543907,Sudeste,Alagamentos,Hidrológico,1
SP-C-3543907-12200-20121219,Rio Claro,SP,2012-12-19,12200,3543907,Sudeste,Enxurradas,Hidrológico,1
SP-R-3543907-12300-20130402,Rio Claro,SP,2013-04-02,12300,3543907,Sudeste,Alagamentos,Hidrológico,1
SP-F-3543907-12300-20181025,Rio Claro,SP,2018-10-25,12300,3543907,Sudeste,Alagamentos,Hidrológico,1
SP-F-3543907-12100-20181026,Rio Claro,SP,2018-10-26,12100,3543907,Sudeste,Inundações,Hidrológico,1
SP-F-3543907-12300-20181124,Rio Claro,SP,2018-11-24,12300,3543907,Sudeste,Alagamentos,Hidrológico,1
SP-F-3543907-12300-20190212,Rio Claro,SP,2019-02-12,12300,3543907,Sudeste,Alagamentos,Hidrológico,1
SP-C-3544251-12100-20091215,Rosana,SP,2009-12-15,12100,3544251,Sudeste,Inundações,Hidrológico,1
SP-R-3544251-12100-20110316,Rosana,SP,2011-03-16,12100,3544251,Sudeste,Inundações,Hidrológico,1
SP-C-3544509-12100-20091207,Rubinéia,SP,2009-12-07,12100,3544509,Sudeste,Inundações,Hidrológico,1
SP-F-3544707-12200-20150331,Sagres,SP,2015-04-09,12200,3544707,Sudeste,Enxurradas,Hidrológico,1
SP-A-3545001-12200-20100407,Salesópolis,SP,2010-04-07,12200,3545001,Sudeste,Enxurradas,Hidrológico,1
SP-N-3545001-12200-20110113,Salesópolis,SP,2011-01-13,12200,3545001,Sudeste,Enxurradas,Hidrológico,1
SP-A-3545605-12200-20100405,Santa Adélia,SP,2010-04-05,12200,3545605,Sudeste,Enxurradas,Hidrológico,1
SP-A-3545605-12200-20110201,Santa Adélia,SP,2011-02-01,12200,3545605,Sudeste,Enxurradas,Hidrológico,1
SP-C-3545803-12200-20091230,Santa Bárbara dOeste,SP,2009-12-30,12200,3545803,Sudeste,Enxurradas,Hidrológico,1
SP-A-3545803-12200-20100118,Santa Bárbara dOeste,SP,2010-01-18,12200,3545803,Sudeste,Enxurradas,Hidrológico,1
SP-J-3545803-12300-20110103,Santa Bárbara dOeste,SP,2011-01-03,12300,3545803,Sudeste,Alagamentos,Hidrológico,1
SP-C-3545803-12300-20110203,Santa Bárbara dOeste,SP,2011-02-03,12300,3545803,Sudeste,Alagamentos,Hidrológico,1
SP-R-3545803-12200-20121230,Santa Bárbara dOeste,SP,2012-12-30,12200,3545803,Sudeste,Enxurradas,Hidrológico,1
SP-C-3546009-12300-20080119,Santa Branca,SP,2008-01-19,12300,3546009,Sudeste,Alagamentos,Hidrológico,1
SP-A-3546009-12200-20080217,Santa Branca,SP,2008-02-17,12200,3546009,Sudeste,Enxurradas,Hidrológico,1
SP-F-3546009-12200-20140313,Santa Branca,SP,2014-05-11,12200,3546009,Sudeste,Enxurradas,Hidrológico,1
SP-A-3546405-12200-20120118,Santa Cruz do Rio Pardo,SP,2012-01-18,12200,3546405,Sudeste,Enxurradas,Hidrológico,1
SP-J-3546405-12100-20120620,Santa Cruz do Rio Pardo,SP,2012-06-20,12100,3546405,Sudeste,Inundações,Hidrológico,1
SP-F-3546405-12100-20151104,Santa Cruz do Rio Pardo,SP,2015-11-06,12100,3546405,Sudeste,Inundações,Hidrológico,1
SP-C-3546504-12100-20080124,Santa Ernestina,SP,2008-01-24,12100,3546504,Sudeste,Inundações,Hidrológico,1
SP-C-3546801-12100-20080222,Santa Isabel,SP,2008-02-22,12100,3546801,Sudeste,Inundações,Hidrológico,1
SP-C-3546801-12200-20100127,Santa Isabel,SP,2010-01-27,12200,3546801,Sudeste,Enxurradas,Hidrológico,1
SP-F-3546801-12200-20220130,Santa Isabel,SP,2022-01-30,12200,3546801,Sudeste,Enxurradas,Hidrológico,1
SP-A-3547007-12200-20110108,Santa Maria da Serra,SP,2011-01-08,12200,3547007,Sudeste,Enxurradas,Hidrológico,1
SP-F-3547007-12200-20160114,Santa Maria da Serra,SP,2016-01-14,12200,3547007,Sudeste,Enxurradas,Hidrológico,1
SP-C-3547502-12100-20090202,Santa Rita do Passa Quatro,SP,2009-02-02,12100,3547502,Sudeste,Inundações,Hidrológico,1
SP-D-3547700-12200-20090103,Santo Anastácio,SP,2009-01-03,12200,3547700,Sudeste,Enxurradas,Hidrológico,1
SP-A-3547700-12200-20091027,Santo Anastácio,SP,2009-01-27,12200,3547700,Sudeste,Enxurradas,Hidrológico,1
SP-J-3547700-12100-20130114,Santo Anastácio,SP,2013-01-14,12100,3547700,Sudeste,Inundações,Hidrológico,1
SP-C-3547809-12100-20080111,Santo André,SP,2008-01-11,12100,3547809,Sudeste,Inundações,Hidrológico,1
SP-J-3547809-12300-20080221,Santo André,SP,2008-02-21,12300,3547809,Sudeste,Alagamentos,Hidrológico,1
SP-J-3547809-12100-20090207,Santo André,SP,2009-02-07,12100,3547809,Sudeste,Inundações,Hidrológico,1
SP-J-3547809-12300-20090317,Santo André,SP,2009-03-17,12300,3547809,Sudeste,Alagamentos,Hidrológico,1
SP-C-3547809-12300-20091201,Santo André,SP,2009-12-01,12300,3547809,Sudeste,Alagamentos,Hidrológico,1
SP-J-3547809-12300-20100201,Santo André,SP,2010-02-01,12300,3547809,Sudeste,Alagamentos,Hidrológico,1
SP-J-3547809-12100-20110113,Santo André,SP,2011-01-13,12100,3547809,Sudeste,Inundações,Hidrológico,1
SP-J-3547809-12100-20130108,Santo André,SP,2013-01-08,12100,3547809,Sudeste,Inundações,Hidrológico,1
SP-C-3547809-12100-20130202,Santo André,SP,2013-02-02,12100,3547809,Sudeste,Inundações,Hidrológico,1
SP-J-3547809-12100-20130226,Santo André,SP,2013-02-26,12100,3547809,Sudeste,Inundações,Hidrológico,1
SP-A-3548203-12200-20090209,Santo Antônio do Pinhal,SP,2009-02-09,12200,3548203,Sudeste,Enxurradas,Hidrológico,1
SP-A-3548203-12200-20091210,Santo Antônio do Pinhal,SP,2009-12-10,12200,3548203,Sudeste,Enxurradas,Hidrológico,1
SP-J-3548500-12300-20091201,Santos,SP,2009-12-01,12300,3548500,Sudeste,Alagamentos,Hidrológico,1
SP-J-3548500-12200-20100115,Santos,SP,2010-01-15,12200,3548500,Sudeste,Enxurradas,Hidrológico,1
SP-C-3548500-12200-20100225,Santos,SP,2010-02-25,12200,3548500,Sudeste,Enxurradas,Hidrológico,1
SP-J-3548609-12300-20090129,São Bento do Sapucaí,SP,2009-01-29,12300,3548609,Sudeste,Alagamentos,Hidrológico,1
SP-C-3548609-12300-20090215,São Bento do Sapucaí,SP,2009-02-15,12300,3548609,Sudeste,Alagamentos,Hidrológico,1
SP-J-3548708-12300-20080221,São Bernardo do Campo,SP,2008-02-21,12300,3548708,Sudeste,Alagamentos,Hidrológico,1
SP-C-3548708-12100-20090317,São Bernardo do Campo,SP,2009-03-17,12100,3548708,Sudeste,Inundações,Hidrológico,1
SP-J-3548708-12200-20100119,São Bernardo do Campo,SP,2010-01-19,12200,3548708,Sudeste,Enxurradas,Hidrológico,1
SP-J-3548708-12300-20100201,São Bernardo do Campo,SP,2010-02-01,12300,3548708,Sudeste,Alagamentos,Hidrológico,1
SP-C-3548807-12100-20080111,São Caetano do Sul,SP,2008-01-11,12100,3548807,Sudeste,Inundações,Hidrológico,1
SP-A-3548807-12200-20080221,São Caetano do Sul,SP,2008-02-21,12200,3548807,Sudeste,Enxurradas,Hidrológico,1
SP-J-3548807-12300-20090317,São Caetano do Sul,SP,2009-03-17,12300,3548807,Sudeste,Alagamentos,Hidrológico,1
SP-J-3548807-12300-20100121,São Caetano do Sul,SP,2010-01-21,12300,3548807,Sudeste,Alagamentos,Hidrológico,1
SP-N-3548807-12200-20110110,São Caetano do Sul,SP,2011-01-10,12200,3548807,Sudeste,Enxurradas,Hidrológico,1
SP-R-3548807-12200-20111215,São Caetano do Sul,SP,2011-12-15,12200,3548807,Sudeste,Enxurradas,Hidrológico,1
SP-J-3548807-12100-20130108,São Caetano do Sul,SP,2013-01-08,12100,3548807,Sudeste,Inundações,Hidrológico,1
SP-J-3548906-12100-20110226,São Carlos,SP,2011-02-26,12100,3548906,Sudeste,Inundações,Hidrológico,1
SP-J-3548906-12100-20130222,São Carlos,SP,2013-02-22,12100,3548906,Sudeste,Inundações,Hidrológico,1
SP-R-3548906-12300-20130309,São Carlos,SP,2013-03-09,12300,3548906,Sudeste,Alagamentos,Hidrológico,1
SP-J-3549102-12100-20110106,São João da Boa Vista,SP,2011-01-06,12100,3549102,Sudeste,Inundações,Hidrológico,1
SP-C-3549300-12100-20120328,São João do Pau dAlho,SP,2012-03-28,12100,3549300,Sudeste,Inundações,Hidrológico,1
SP-R-3549706-12200-20130113,São José do Rio Pardo,SP,2013-01-13,12200,3549706,Sudeste,Enxurradas,Hidrológico,1
SP-C-3549805-12300-20080221,São José do Rio Preto,SP,2008-02-21,12300,3549805,Sudeste,Alagamentos,Hidrológico,1
SP-C-3549805-12100-20080408,São José do Rio Preto,SP,2008-04-08,12100,3549805,Sudeste,Inundações,Hidrológico,1
SP-A-3549805-12200-20100118,São José do Rio Preto,SP,2010-01-18,12200,3549805,Sudeste,Enxurradas,Hidrológico,1
SP-J-3549904-12300-20080112,São José dos Campos,SP,2008-01-12,12300,3549904,Sudeste,Alagamentos,Hidrológico,1
SP-C-3549904-12300-20080210,São José dos Campos,SP,2008-02-10,12300,3549904,Sudeste,Alagamentos,Hidrológico,1
SP-C-3549904-12300-20080301,São José dos Campos,SP,2008-03-01,12300,3549904,Sudeste,Alagamentos,Hidrológico,1
SP-J-3549904-12100-20091210,São José dos Campos,SP,2009-12-10,12100,3549904,Sudeste,Inundações,Hidrológico,1
SP-J-3549904-12100-20100101,São José dos Campos,SP,2010-01-01,12100,3549904,Sudeste,Inundações,Hidrológico,1
SP-C-3549904-12300-20110211,São José dos Campos,SP,2011-02-11,12300,3549904,Sudeste,Alagamentos,Hidrológico,1
SP-R-3549904-12300-20130109,São José dos Campos,SP,2013-01-09,12300,3549904,Sudeste,Alagamentos,Hidrológico,1
SP-J-3549904-12100-20130322,São José dos Campos,SP,2013-03-22,12100,3549904,Sudeste,Inundações,Hidrológico,1
SP-A-3549953-12200-20100107,São Lourenço da Serra,SP,2010-01-07,12200,3549953,Sudeste,Enxurradas,Hidrológico,1
SP-C-3550001-12100-20080204,São Luiz do Paraitinga,SP,2008-02-04,12100,3550001,Sudeste,Inundações,Hidrológico,1
SP-A-3550001-12200-20080319,São Luiz do Paraitinga,SP,2008-03-19,12200,3550001,Sudeste,Enxurradas,Hidrológico,1
SP-C-3550001-12100-20081221,São Luiz do Paraitinga,SP,2008-12-21,12100,3550001,Sudeste,Inundações,Hidrológico,1
SP-C-3550001-12100-20090215,São Luiz do Paraitinga,SP,2009-02-15,12100,3550001,Sudeste,Inundações,Hidrológico,1
SP-A-3550001-12200-20091209,São Luiz do Paraitinga,SP,2009-12-09,12200,3550001,Sudeste,Enxurradas,Hidrológico,1
SP-A-3550001-12200-20100101,São Luiz do Paraitinga,SP,2010-01-01,12200,3550001,Sudeste,Enxurradas,Hidrológico,1
SP-C-3550001-12100-20101219,São Luiz do Paraitinga,SP,2010-12-19,12100,3550001,Sudeste,Inundações,Hidrológico,1
SP-J-3550001-12100-20110303,São Luiz do Paraitinga,SP,2011-03-03,12100,3550001,Sudeste,Inundações,Hidrológico,1
SP-J-3550001-12100-20130111,São Luiz do Paraitinga,SP,2013-01-11,12100,3550001,Sudeste,Inundações,Hidrológico,1
SP-J-3550100-12100-20130116,São Manuel,SP,2013-01-16,12100,3550100,Sudeste,Inundações,Hidrológico,1
SP-F-3550209-12300-20220303,São Miguel Arcanjo,SP,2022-03-03,12300,3550209,Sudeste,Alagamentos,Hidrológico,1
SP-C-3550308-12300-20080217,São Paulo,SP,2008-02-17,12300,3550308,Sudeste,Alagamentos,Hidrológico,1
SP-C-3550308-12300-20080313,São Paulo,SP,2008-03-13,12300,3550308,Sudeste,Alagamentos,Hidrológico,1
SP-J-3550308-12300-20081202,São Paulo,SP,2008-12-02,12300,3550308,Sudeste,Alagamentos,Hidrológico,1
SP-J-3550308-12100-20081223,São Paulo,SP,2008-12-23,12100,3550308,Sudeste,Inundações,Hidrológico,1
SP-C-3550308-12300-20090101,São Paulo,SP,2009-01-01,12300,3550308,Sudeste,Alagamentos,Hidrológico,1
SP-C-3550308-12300-20090114,São Paulo,SP,2009-01-14,12300,3550308,Sudeste,Alagamentos,Hidrológico,1
SP-C-3550308-12200-20090207,São Paulo,SP,2009-02-07,12200,3550308,Sudeste,Enxurradas,Hidrológico,1
SP-C-3550308-12200-20090223,São Paulo,SP,2009-02-23,12200,3550308,Sudeste,Enxurradas,Hidrológico,1
SP-C-3550308-12300-20090306,São Paulo,SP,2009-03-06,12300,3550308,Sudeste,Alagamentos,Hidrológico,1
SP-C-3550308-12200-20091203,São Paulo,SP,2009-12-03,12200,3550308,Sudeste,Enxurradas,Hidrológico,1
SP-C-3550308-12300-20091227,São Paulo,SP,2009-12-27,12300,3550308,Sudeste,Alagamentos,Hidrológico,1
SP-J-3550308-12200-20100105,São Paulo,SP,2010-01-05,12200,3550308,Sudeste,Enxurradas,Hidrológico,1
SP-A-3550308-12100-20100126,São Paulo,SP,2010-01-26,12100,3550308,Sudeste,Inundações,Hidrológico,1
SP-P-3550308-12300-20100202,São Paulo,SP,2010-02-02,12300,3550308,Sudeste,Alagamentos,Hidrológico,1
SP-C-3550308-12300-20100314,São Paulo,SP,2010-03-14,12300,3550308,Sudeste,Alagamentos,Hidrológico,1
SP-J-3550308-12300-20101216,São Paulo,SP,2010-12-16,12300,3550308,Sudeste,Alagamentos,Hidrológico,1
SP-J-3550308-12300-20110123,São Paulo,SP,2011-01-23,12300,3550308,Sudeste,Alagamentos,Hidrológico,1
SP-J-3550308-12100-20130113,São Paulo,SP,2013-01-13,12100,3550308,Sudeste,Inundações,Hidrológico,1
SP-R-3550308-12200-20130213,São Paulo,SP,2013-02-13,12200,3550308,Sudeste,Enxurradas,Hidrológico,1
SP-R-3550308-12300-20130308,São Paulo,SP,2013-03-08,12300,3550308,Sudeste,Alagamentos,Hidrológico,1
SP-J-3550605-12300-20100126,São Roque,SP,2010-01-26,12300,3550605,Sudeste,Alagamentos,Hidrológico,1
SP-F-3550605-12100-20160311,São Roque,SP,2016-03-11,12100,3550605,Sudeste,Inundações,Hidrológico,1
SP-C-3550704-12300-20100225,São Sebastião,SP,2010-02-25,12300,3550704,Sudeste,Alagamentos,Hidrológico,1
SP-R-3550704-12200-20130222,São Sebastião,SP,2013-02-22,12200,3550704,Sudeste,Enxurradas,Hidrológico,1
SP-R-3550704-12200-20130323,São Sebastião,SP,2013-03-23,12200,3550704,Sudeste,Enxurradas,Hidrológico,1
SP-F-3550704-12100-20130317,São Sebastião,SP,2013-04-15,12100,3550704,Sudeste,Inundações,Hidrológico,1
SP-R-3550704-12200-20130506,São Sebastião,SP,2013-05-06,12200,3550704,Sudeste,Enxurradas,Hidrológico,1
SP-F-3550704-12300-20180214,São Sebastião,SP,2018-02-14,12300,3550704,Sudeste,Alagamentos,Hidrológico,1
SP-J-3551009-12300-20091201,São Vicente,SP,2009-12-01,12300,3551009,Sudeste,Alagamentos,Hidrológico,1
SP-C-3551108-12100-20110121,Sarapuí,SP,2011-01-21,12100,3551108,Sudeste,Inundações,Hidrológico,1
SP-A-3551405-12200-20081231,Serra Azul,SP,2008-12-31,12200,3551405,Sudeste,Enxurradas,Hidrológico,1
SP-C-3551405-12300-20091202,Serra Azul,SP,2009-12-02,12300,3551405,Sudeste,Alagamentos,Hidrológico,1
SP-A-3551405-12200-20120106,Serra Azul,SP,2012-01-06,12200,3551405,Sudeste,Enxurradas,Hidrológico,1
SP-A-3551504-12200-20090114,Serrana,SP,2009-01-14,12200,3551504,Sudeste,Enxurradas,Hidrológico,1
SP-C-3551603-12100-20090131,Serra Negra,SP,2009-01-31,12100,3551603,Sudeste,Inundações,Hidrológico,1
SP-J-3551603-12200-20120112,Serra Negra,SP,2012-01-12,12200,3551603,Sudeste,Enxurradas,Hidrológico,1
SP-J-3551603-12200-20120211,Serra Negra,SP,2012-02-11,12200,3551603,Sudeste,Enxurradas,Hidrológico,1
SP-R-3551702-12200-20130323,Sertãozinho,SP,2013-03-23,12200,3551702,Sudeste,Enxurradas,Hidrológico,1
SP-C-3551801-12300-20080223,Sete Barras,SP,2008-02-23,12300,3551801,Sudeste,Alagamentos,Hidrológico,1
SP-A-3551801-12100-20100201,Sete Barras,SP,2010-02-01,12100,3551801,Sudeste,Inundações,Hidrológico,1
SP-A-3551801-12100-20110803,Sete Barras,SP,2011-08-03,12100,3551801,Sudeste,Inundações,Hidrológico,1
SP-J-3551801-12100-20120606,Sete Barras,SP,2012-06-06,12100,3551801,Sudeste,Inundações,Hidrológico,1
SP-A-3552007-12200-20100226,Silveiras,SP,2010-02-26,12200,3552007,Sudeste,Enxurradas,Hidrológico,1
SP-A-3552106-12200-20110117,Socorro,SP,2011-01-17,12200,3552106,Sudeste,Enxurradas,Hidrológico,1
SP-R-3552106-12200-20130110,Socorro,SP,2013-01-10,12200,3552106,Sudeste,Enxurradas,Hidrológico,1
SP-C-3552205-12100-20080120,Sorocaba,SP,2008-01-20,12100,3552205,Sudeste,Inundações,Hidrológico,1
SP-C-3552205-12100-20080313,Sorocaba,SP,2008-03-13,12100,3552205,Sudeste,Inundações,Hidrológico,1
SP-J-3552205-12100-20081222,Sorocaba,SP,2008-12-22,12100,3552205,Sudeste,Inundações,Hidrológico,1
SP-C-3552205-12100-20090103,Sorocaba,SP,2009-01-03,12100,3552205,Sudeste,Inundações,Hidrológico,1
SP-C-3552205-12100-20090313,Sorocaba,SP,2009-03-13,12100,3552205,Sudeste,Inundações,Hidrológico,1
SP-C-3552205-12300-20091208,Sorocaba,SP,2009-12-08,12300,3552205,Sudeste,Alagamentos,Hidrológico,1
SP-J-3552205-12300-20100118,Sorocaba,SP,2010-01-18,12300,3552205,Sudeste,Alagamentos,Hidrológico,1
SP-J-3552205-12100-20101213,Sorocaba,SP,2010-12-13,12100,3552205,Sudeste,Inundações,Hidrológico,1
SP-C-3552205-12100-20121117,Sorocaba,SP,2012-11-17,12100,3552205,Sudeste,Inundações,Hidrológico,1
SP-R-3552205-12200-20130109,Sorocaba,SP,2013-01-09,12200,3552205,Sudeste,Enxurradas,Hidrológico,1
SP-R-3552205-12200-20130309,Sorocaba,SP,2013-03-09,12200,3552205,Sudeste,Enxurradas,Hidrológico,1
SP-F-3552205-12200-20170131,Sorocaba,SP,2017-01-31,12200,3552205,Sudeste,Enxurradas,Hidrológico,1
SP-F-3552205-12200-20170224,Sorocaba,SP,2017-02-24,12200,3552205,Sudeste,Enxurradas,Hidrológico,1
SP-C-3552403-12100-20080403,Sumaré,SP,2008-04-03,12100,3552403,Sudeste,Inundações,Hidrológico,1
SP-N-3552403-12200-20091214,Sumaré,SP,2009-12-14,12200,3552403,Sudeste,Enxurradas,Hidrológico,1
SP-J-3552403-12100-20110103,Sumaré,SP,2011-01-03,12100,3552403,Sudeste,Inundações,Hidrológico,1
SP-P-3552403-12200-20110110,Sumaré,SP,2011-01-10,12200,3552403,Sudeste,Enxurradas,Hidrológico,1
SP-J-3552403-12100-20130307,Sumaré,SP,2013-03-07,12100,3552403,Sudeste,Inundações,Hidrológico,1
SP-F-3552403-12100-20160115,Sumaré,SP,2016-01-15,12100,3552403,Sudeste,Inundações,Hidrológico,1
SP-F-3552403-12300-20190104,Sumaré,SP,2019-01-04,12300,3552403,Sudeste,Alagamentos,Hidrológico,1
SP-J-3552502-12200-20121214,Suzano,SP,2012-12-14,12200,3552502,Sudeste,Enxurradas,Hidrológico,1
SP-J-3552809-12300-20091201,Taboão da Serra,SP,2009-12-01,12300,3552809,Sudeste,Alagamentos,Hidrológico,1
SP-J-3552809-12100-20100128,Taboão da Serra,SP,2010-01-28,12100,3552809,Sudeste,Inundações,Hidrológico,1
SP-J-3552809-12100-20110114,Taboão da Serra,SP,2011-01-14,12100,3552809,Sudeste,Inundações,Hidrológico,1
SP-F-3552809-12100-20130201,Taboão da Serra,SP,2013-02-04,12100,3552809,Sudeste,Inundações,Hidrológico,1
SP-F-3552809-12300-20150319,Taboão da Serra,SP,2015-03-21,12300,3552809,Sudeste,Alagamentos,Hidrológico,1
SP-F-3552809-12100-20151226,Taboão da Serra,SP,2015-12-28,12100,3552809,Sudeste,Inundações,Hidrológico,1
SP-A-3553302-12100-20090213,Tambaú,SP,2009-02-13,12100,3553302,Sudeste,Inundações,Hidrológico,1
SP-C-3553401-12100-20080131,Tanabi,SP,2008-01-31,12100,3553401,Sudeste,Inundações,Hidrológico,1
SP-R-3553609-12300-20130225,Tapiratiba,SP,2013-02-25,12300,3553609,Sudeste,Alagamentos,Hidrológico,1
SP-R-3553708-12200-20130116,Taquaritinga,SP,2013-01-16,12200,3553708,Sudeste,Enxurradas,Hidrológico,1
SP-R-3553708-12200-20130206,Taquaritinga,SP,2013-02-06,12200,3553708,Sudeste,Enxurradas,Hidrológico,1
SP-J-3554003-12300-20091203,Tatuí,SP,2009-12-03,12300,3554003,Sudeste,Alagamentos,Hidrológico,1
SP-J-3554003-12300-20101211,Tatuí,SP,2010-12-11,12300,3554003,Sudeste,Alagamentos,Hidrológico,1
SP-J-3554003-12200-20121230,Tatuí,SP,2012-12-30,12200,3554003,Sudeste,Enxurradas,Hidrológico,1
SP-R-3554003-12300-20130116,Tatuí,SP,2013-01-16,12300,3554003,Sudeste,Alagamentos,Hidrológico,1
SP-C-3554102-12300-20090210,Taubaté,SP,2009-02-10,12300,3554102,Sudeste,Alagamentos,Hidrológico,1
SP-J-3554102-12100-20130113,Taubaté,SP,2013-01-13,12100,3554102,Sudeste,Inundações,Hidrológico,1
SP-R-3554201-12200-20130405,Tejupá,SP,2013-04-05,12200,3554201,Sudeste,Enxurradas,Hidrológico,1
SP-C-3554508-12100-20130113,Tietê,SP,2013-01-13,12100,3554508,Sudeste,Inundações,Hidrológico,1
SP-F-3554508-12200-20160112,Tietê,SP,2016-01-12,12200,3554508,Sudeste,Enxurradas,Hidrológico,1
SP-F-3554508-12100-20160311,Tietê,SP,2016-03-11,12100,3554508,Sudeste,Inundações,Hidrológico,1
SP-J-3554656-12100-20091216,Torre de Pedra,SP,2009-12-16,12100,3554656,Sudeste,Inundações,Hidrológico,1
SP-F-3554706-12200-20190105,Torrinha,SP,2019-01-05,12200,3554706,Sudeste,Enxurradas,Hidrológico,1
SP-C-3554805-12300-20090210,Tremembé,SP,2009-02-10,12300,3554805,Sudeste,Alagamentos,Hidrológico,1
SP-C-3554953-12100-20100126,Tuiuti,SP,2010-01-26,12100,3554953,Sudeste,Inundações,Hidrológico,1
SP-F-3554953-12100-20221201,Tuiuti,SP,2022-12-01,12100,3554953,Sudeste,Inundações,Hidrológico,1
SP-R-3555000-12300-20130406,Tupã,SP,2013-04-06,12300,3555000,Sudeste,Alagamentos,Hidrológico,1
SP-F-3555000-12100-20130406,Tupã,SP,2013-05-17,12100,3555000,Sudeste,Inundações,Hidrológico,1
SP-D-3555109-12200-20090202,Tupi Paulista,SP,2009-02-02,12200,3555109,Sudeste,Enxurradas,Hidrológico,1
SP-R-3555109-12300-20130207,Tupi Paulista,SP,2013-02-07,12300,3555109,Sudeste,Alagamentos,Hidrológico,1
SP-J-3555406-12100-20091204,Ubatuba,SP,2009-12-04,12100,3555406,Sudeste,Inundações,Hidrológico,1
SP-J-3555406-12300-20100101,Ubatuba,SP,2010-01-01,12300,3555406,Sudeste,Alagamentos,Hidrológico,1
SP-J-3555406-12300-20111225,Ubatuba,SP,2011-12-25,12300,3555406,Sudeste,Alagamentos,Hidrológico,1
SP-J-3555406-12300-20130103,Ubatuba,SP,2013-01-03,12300,3555406,Sudeste,Alagamentos,Hidrológico,1
SP-R-3555406-12300-20130222,Ubatuba,SP,2013-02-22,12300,3555406,Sudeste,Alagamentos,Hidrológico,1
SP-J-3556008-12100-20091229,Urupês,SP,2009-12-29,12100,3556008,Sudeste,Inundações,Hidrológico,1
SP-C-3556008-12300-20100118,Urupês,SP,2010-01-18,12300,3556008,Sudeste,Alagamentos,Hidrológico,1
SP-A-3556107-12200-20100228,Valentim Gentil,SP,2010-02-28,12200,3556107,Sudeste,Enxurradas,Hidrológico,1
SP-A-3556107-12300-20111129,Valentim Gentil,SP,2011-11-29,12300,3556107,Sudeste,Alagamentos,Hidrológico,1
SP-F-3556206-12100-20220130,Valinhos,SP,2022-01-30,12100,3556206,Sudeste,Inundações,Hidrológico,1
SP-F-3556305-12300-20180213,Valparaíso,SP,2018-02-13,12300,3556305,Sudeste,Alagamentos,Hidrológico,1
SP-C-3556404-12300-20091210,Vargem Grande do Sul,SP,2009-12-10,12300,3556404,Sudeste,Alagamentos,Hidrológico,1
SP-C-3556453-12100-20130119,Vargem Grande Paulista,SP,2013-01-19,12100,3556453,Sudeste,Inundações,Hidrológico,1
SP-C-3556453-12100-20130307,Vargem Grande Paulista,SP,2013-03-07,12100,3556453,Sudeste,Inundações,Hidrológico,1
